id,proper,dist,con,comp,comp_primary,lum,temp,rad,lifetime
117979,,11.638816,And,2,1472,0.00041763799295097356,3403.7396277429866,0.05933942385321706,2592473
1472,,11.7017726,And,1,1472,0.006510284984348607,3705.436013488796,0.19768665405858005,364514
428,,36.7010882,And,1,428,0.011545161169214313,3836.1135269513197,0.24562529227603783,242102
472,,36.8837602,And,1,472,0.058452084035885525,3934.098141087187,0.5254913936034229,76007
117957,,38.3314358,And,2,472,0.029648313895243406,3870.2956395244883,0.38669424242571415,123432
11022,,38.9492586,And,1,11022,0.021577444091526645,3845.3734761668557,0.3341788301345455,154881
118004,,41.0313932,And,1,118004,0.00519039010197082,3748.9340370997115,0.17244094296846713,428548
7903,,41.554291799999994,And,1,7903,1.466898282206286,5897.947545206088,1.1712623296730447,7605
7499,,44.009599200000004,And,1,7499,3.6307805477010118,6229.996835452296,1.6515066813253367,3981
543,,44.593171000000005,And,1,543,0.6075751461057411,5429.730751587964,0.8894046553107883,14274
119566,,48.541822,And,1,119566,0.0034450854628657896,3763.6701294642344,0.13939040585595264,574305
1365,,48.9423956,And,1,1365,0.049704991057623465,4000.132098949701,0.4687133463853415,85338
118000,,56.2414468,And,1,118000,0.005360434578161431,3734.317308948611,0.17661742628654886,418793
3198,,56.523936,And,1,3198,0.29757743773728096,4899.274111503244,0.764526440670942,23768
117844,,57.218089600000006,And,1,117844,0.03981071705534971,4025.4950199700606,0.41420696721613837,100000
118111,,58.987398400000004,And,1,118111,0.02199885109049248,3808.609875061861,0.34397193449336033,152756
116830,,62.562224199999996,And,1,116830,0.035448674447379994,4054.6485180548425,0.3852561332811459,108642
7719,,69.7157902,And,1,7719,0.9111712330429192,5636.113022413328,1.010873007372054,10687
5931,,75.666983,And,1,5931,1.0834278621501388,5991.135976741194,0.9755232711056209,9443
116247,,76.1083316,And,1,116247,1.1066237839776658,5724.163967517588,1.0800201445752962,9301
114095,,79.2708406,And,1,114095,0.8302330159249539,5436.136574148009,1.0372304761716427,11421
114208,,80.20638220000001,And,1,114208,8.120822162499833,7449.176814955741,1.7275849872120477,2240
1594,,80.8825948,And,1,1594,0.8725694427701158,5815.213657459187,0.9292330233401684,11022
116218,,86.1366982,And,1,116218,18.18025623774263,4781.484866060218,6.273796333611639,1259
114068,,90.1851664,And,1,114068,2.87872381083525,6624.712472253686,1.3005346269468319,4698
6799,,93.360071,And,1,6799,8.340651974086626,6770.355529079559,2.11949812485664,2197
117913,,94.3592216,And,1,117913,3.4578010353230573,6217.139198296417,1.618358767448202,4122
676,Alpheratz,97.0255804,And,1,676,114.49855346901884,10625.406633713012,3.1883417653251067,338
3086,,105.53222399999999,And,1,3086,44.87453899331323,4179.491456878172,12.900576053942256,660
697,,105.840483,And,1,697,3.0088462766457256,6370.803054295158,1.4376978654049926,4552
113849,,112.01936339999999,And,1,113849,5.490349610252035,6629.621640797307,1.7934055117104872,2962
6864,,113.421371,And,1,6864,2.2824433121735037,6366.29885586778,1.2539549756706976,5546
1084,,113.85684800000001,And,1,1084,5.515691912608028,7270.368603524201,1.4946624614716075,2953
6688,,117.634244,And,1,6688,3.2960971217745763,6388.888888888889,1.496253973096635,4265
4278,,123.88912900000001,And,1,4278,8.226213938831098,4714.110075284991,4.341667382037613,2219
394,,127.82147,And,1,394,4.902301301361682,5845.009272413325,2.1801459990355787,3212
10379,,129.1370346,And,1,10379,5.190390101970822,6848.452201524804,1.6340717773151887,3084
4426,,129.7532264,And,1,4426,39.37313537008504,8747.60628840386,2.7585288533412013,725
6762,,133.0886214,And,1,6762,4.499870338721505,6610.03209503305,1.6332356486632804,3415
1470,,134.7933426,And,1,1470,23.356082466252182,9498.004504983366,1.8021512800586814,1053
6697,,136.0867256,And,1,6697,6.148936385126263,6299.551258613002,2.102019589026179,2732
4117,,136.2573282,And,1,4117,3.0033088786765583,5987.189979065372,1.6263346285561964,4558
114916,,136.88624180000002,And,1,114916,7.543970821979897,6537.6738922951345,2.1617699715706595,2361
116458,,142.4453422,And,1,116458,5.301515066784585,6754.967419038462,1.6974987761167144,3037
9132,,143.8271254,And,1,9132,3.0255198038723057,6393.427691128481,1.431490504876956,4534
11064,,153.3616252,And,1,11064,9.12851219331122,7532.495891168977,1.7913406458427301,2060
1682,,158.3495494,And,1,1682,17.717400399431227,6664.207804620363,3.1882981369999643,1283
3025,,163.837212,And,1,3025,40.364539296760476,5075.457101773557,8.29670530179363,712
117395,,167.7982586,And,1,117395,5.68591024698855,6083.463213904515,2.1674755871545743,2889
116439,,168.4046644,And,1,116439,50.76916258882486,11107.076289168624,1.9429269728603014,604
